,program,nfrags,fraglen,qual_shift,alpha,predicted_phred,predicted_error,n_matches,n_mismatches,n_total,p_mismatch,p_mismatch_lower,p_mismatch_upper,observed_phred,observed_phred_lower,observed_phred_upper
0,AdapterRemoval,100000000,120,0,0.01,1,0.7943282347242815,5,13,18,0.7222222222222222,0.3945201929258584,0.9345558417461635,1.4132915279646932,0.29394743469037415,4.0393076317233385
1,AdapterRemoval,100000000,120,0,0.01,2,0.6309573444801932,162244,165798,328042,0.505416989287957,0.5031668789852791,0.5076669423510287,2.9635016362306823,2.944211155435056,2.982879541036085
2,AdapterRemoval,100000000,120,0,0.01,3,0.5011872336272722,1640954,1532870,3173824,0.4829725907926842,0.4822499495093544,0.48369528312890575,3.16077515222105,3.154281477181735,3.1672780915387557
3,AdapterRemoval,100000000,120,0,0.01,4,0.3981071705534972,596220,346091,942311,0.36727895567386987,0.3659999401298035,0.36855931188834434,4.350039551192967,4.334926115958748,4.365189856473874
4,AdapterRemoval,100000000,120,0,0.01,5,0.31622776601683794,343809,137420,481229,0.2855605127704274,0.2838844469037394,0.28724082143353047,5.443018468662409,5.41753839974601,5.468584003903489
5,AdapterRemoval,100000000,120,0,0.01,6,0.251188643150958,363677,108910,472587,0.23045492152767638,0.22887865958810605,0.2320366144650028,6.374140127749155,6.344434797407873,6.403946986106652
6,AdapterRemoval,100000000,120,0,0.01,7,0.19952623149688797,209988,41978,251966,0.16660184310581586,0.16469406293625877,0.1685222290967633,7.7832019832984525,7.733428049568839,7.833220564495292
7,AdapterRemoval,100000000,120,0,0.01,8,0.15848931924611134,110168,17505,127673,0.13710808080016917,0.13463815529120893,0.139605105145021,8.629369482484021,8.550986999379809,8.70831847361533
8,AdapterRemoval,100000000,120,0,0.01,9,0.12589254117941673,358807,45044,403851,0.1115361853752993,0.11026357846221757,0.11281795533723615,9.52584212801132,9.476217755005592,9.575679171607923
9,AdapterRemoval,100000000,120,0,0.01,10,0.1,328411,32795,361206,0.09079306545295482,0.08956568341134685,0.09203124171010213,10.41947320537548,10.360647183167265,10.478583559608925
10,AdapterRemoval,100000000,120,0,0.01,11,0.07943282347242814,435080,34322,469402,0.07311856361924321,0.07214308211187082,0.07410270964427856,11.359723487069903,11.301659112913512,11.418053076014523
11,AdapterRemoval,100000000,120,0,0.01,12,0.06309573444801933,331837,20905,352742,0.059264278140964216,0.058244766649449886,0.06029569878060226,12.272070010849465,12.197136673370535,12.347430903426314
12,AdapterRemoval,100000000,120,0,0.01,13,0.05011872336272722,651810,32625,684435,0.04766705384733393,0.04700610133202776,0.04833430311336784,13.217816896375856,13.157445387076026,13.278457675354362
