program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,avg_divergence_per_nt,edit_distances
fastp,gen_n1000000_l24_merged.fq,1000000,24,999929,1000000,-71,0.115,0:975691 1:22343 2:1146 3:254 4:543 5:22 6:1
