program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
AdapterRemoval,gen_n1000000_l235_merged.fq,1000000,235,999915,992227,7688,36090,296253,659884,0.769,3.609,29.625,65.988,332343,
AdapterRemoval,gen_n1000000_l236_merged.fq,1000000,236,999917,991950,7967,36758,299728,655464,0.797,3.676,29.973,65.546,336486,
AdapterRemoval,gen_n1000000_l237_merged.fq,1000000,237,999921,991387,8534,37727,302327,651333,0.853,3.773,30.233,65.133,340054,
AdapterRemoval,gen_n1000000_l238_merged.fq,1000000,238,999925,990540,9385,38893,304385,647262,0.938,3.889,30.439,64.726,343278,
AdapterRemoval,gen_n1000000_l239_merged.fq,1000000,239,999926,989970,9956,40250,306744,642976,0.996,4.025,30.674,64.298,346994,
AdapterRemoval,gen_n1000000_l23_merged.fq,1000000,23,999913,1000000,-87,0,4875,995125,-0.009,0.0,0.487,99.513,4875,
AdapterRemoval,gen_n1000000_l240_merged.fq,1000000,240,999921,988927,10994,41746,309781,637400,1.099,4.175,30.978,63.74,351527,
AdapterRemoval,gen_n1000000_l241_merged.fq,1000000,241,999922,44543,955379,44543,0,0,95.538,4.454,0.0,0.0,44543,
AdapterRemoval,gen_n1000000_l242_merged.fq,1000000,242,999910,46740,953170,46740,0,0,95.317,4.674,0.0,0.0,46740,
AdapterRemoval,gen_n1000000_l243_merged.fq,1000000,243,999926,50027,949899,50027,0,0,94.99,5.003,0.0,0.0,50027,
AdapterRemoval,gen_n1000000_l244_merged.fq,1000000,244,999921,56043,943878,56043,0,0,94.388,5.604,0.0,0.0,56043,
AdapterRemoval,gen_n1000000_l245_merged.fq,1000000,245,999908,62773,937135,62773,0,0,93.714,6.277,0.0,0.0,62773,
AdapterRemoval,gen_n1000000_l246_merged.fq,1000000,246,999926,73500,926426,73500,0,0,92.643,7.35,0.0,0.0,73500,
AdapterRemoval,gen_n1000000_l247_merged.fq,1000000,247,999918,71857,928061,71857,0,0,92.806,7.186,0.0,0.0,71857,
AdapterRemoval,gen_n1000000_l248_merged.fq,1000000,248,999911,70571,929340,70571,0,0,92.934,7.057,0.0,0.0,70571,
AdapterRemoval,gen_n1000000_l249_merged.fq,1000000,249,999912,68642,931270,68642,0,0,93.127,6.864,0.0,0.0,68642,
AdapterRemoval,gen_n1000000_l24_merged.fq,1000000,24,999929,1000000,-71,0,5162,994838,-0.007,0.0,0.516,99.484,5162,
AdapterRemoval,gen_n1000000_l250_merged.fq,1000000,250,999916,67588,932328,67588,0,0,93.233,6.759,0.0,0.0,67588,
AdapterRemoval,gen_n1000000_l25_merged.fq,1000000,25,999922,1000000,-78,0,5426,994574,-0.008,0.0,0.543,99.457,5426,
AdapterRemoval,gen_n1000000_l26_merged.fq,1000000,26,999912,1000000,-88,0,5554,994446,-0.009,0.0,0.555,99.445,5554,
AdapterRemoval,gen_n1000000_l27_merged.fq,1000000,27,999930,1000000,-70,0,5665,994335,-0.007,0.0,0.567,99.433,5665,
AdapterRemoval,gen_n1000000_l28_merged.fq,1000000,28,999922,1000000,-78,0,5925,994075,-0.008,0.0,0.593,99.407,5925,
AdapterRemoval,gen_n1000000_l29_merged.fq,1000000,29,999909,1000000,-91,0,6049,993951,-0.009,0.0,0.605,99.395,6049,
AdapterRemoval,gen_n1000000_l2_merged.fq,1000000,2,999928,1000000,-72,0,920,999080,-0.007,0.0,0.092,99.908,920,
AdapterRemoval,gen_n1000000_l30_merged.fq,1000000,30,999937,1000000,-63,0,6163,993837,-0.006,0.0,0.616,99.384,6163,
AdapterRemoval,gen_n1000000_l31_merged.fq,1000000,31,999928,1000000,-72,0,6597,993403,-0.007,0.0,0.66,99.34,6597,
AdapterRemoval,gen_n1000000_l32_merged.fq,1000000,32,999921,1000000,-79,0,6761,993239,-0.008,0.0,0.676,99.324,6761,
AdapterRemoval,gen_n1000000_l33_merged.fq,1000000,33,999929,1000000,-71,0,6858,993142,-0.007,0.0,0.686,99.314,6858,
AdapterRemoval,gen_n1000000_l34_merged.fq,1000000,34,999934,1000000,-66,0,7126,992874,-0.007,0.0,0.713,99.287,7126,
AdapterRemoval,gen_n1000000_l35_merged.fq,1000000,35,999903,1000000,-97,0,7374,992626,-0.01,0.0,0.737,99.263,7374,
AdapterRemoval,gen_n1000000_l36_merged.fq,1000000,36,999918,1000000,-82,0,7429,992571,-0.008,0.0,0.743,99.257,7429,
AdapterRemoval,gen_n1000000_l37_merged.fq,1000000,37,999921,1000000,-79,0,7676,992324,-0.008,0.0,0.768,99.232,7676,
AdapterRemoval,gen_n1000000_l38_merged.fq,1000000,38,999917,1000000,-83,0,8118,991882,-0.008,0.0,0.812,99.188,8118,
AdapterRemoval,gen_n1000000_l39_merged.fq,1000000,39,999919,1000000,-81,0,8221,991779,-0.008,0.0,0.822,99.178,8221,
AdapterRemoval,gen_n1000000_l3_merged.fq,1000000,3,999926,1000000,-74,0,1367,998633,-0.007,0.0,0.137,99.863,1367,
