program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,avg_divergence_per_nt,edit_distances
leeHom,gen_n1000000_l189_merged.fq.gz,1000000,189,999930,999863,67,0.131,0:821254 1:161132 2:15392 3:988 4:59 5:1 6:1 8:2 15:3 16:2 17:1 18:1 20:2 21:1 22:4 23:2 24:3 25:4 26:5 27:7 28:17 29:9 30:15 31:11 32:15 33:10 34:22 35:25 36:23 37:14 38:35 39:17 40:23 41:13 42:43 43:48 44:34 45:11 46:15 47:15 48:26 49:14 50:14 51:23 52:24 53:14 54:32 55:16 56:21 57:16 58:22 59:15 60:43 61:23 62:28 63:15 64:104 65:51 66:47 67:16 68:14 69:2 70:3 71:1
