program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length_reads,divergent_reads,average_divergence,dropped_reads_percentage,incorrect_length_percentage,divergent_reads_percentage,average_divergence_percentage,perfectly_reconstructed,perfectly_reconstructed_percentage
bbmerge,gen_n100_l200_merged.fq,100,200,100,97,3,0,24,0.28865979381443296,3.0,0.0,24.742,0.144,73,73.0
