program,filename,nfrags,fraglen_distribution,quality_shift,total_sequences,total_reads,dropped_reads,edit_distances
bbmerge,gen_n_1000000_l_120_qs_0_merged.fq,1000000,120,0,999898,980828,19172,0:944793 1:35578 2:457
bbmerge,gen_n_1000000_l_120_qs_-10_merged.fq,1000000,120,-10,999898,365125,634875,0:279287 1:75042 2:10019 3:745 4:31 5:1
bbmerge,gen_n_1000000_l_120_qs_-20_merged.fq,1000000,120,-20,999898,8480,991520,0:1183 1:2487 2:2538 3:1454 4:606 5:168 6:38 7:6
bbmerge,gen_n_1000000_l_120_qs_-30_merged.fq,1000000,120,-30,999898,2,999998,131:1 139:1
